                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                 1.5086,                0.76412,                 1.1041,                0.86491,                0.68568,                0.79456,                0.46955,                 1.3944,                0.68317,                 1.0566,              0.0012806,              0.0012806,              0.0012806
                    112,                 1.5014,                0.75486,                 1.1017,                0.86215,                0.68051,                0.78473,                0.46361,                 1.3978,                0.68354,                 1.0548,               0.001274,               0.001274,               0.001274
                    113,                 1.4792,                0.75266,                 1.0975,                0.86046,                0.69447,                0.79676,                0.47228,                 1.3883,                0.68468,                 1.0551,              0.0012674,              0.0012674,              0.0012674
                    114,                 1.4777,                 0.7516,                 1.1031,                0.85767,                0.69655,                0.79843,                0.46688,                 1.4143,                0.69295,                 1.0581,              0.0012608,              0.0012608,              0.0012608
                    115,                 1.4506,                0.73369,                 1.0895,                0.86425,                0.69712,                0.80212,                0.47723,                 1.3783,                0.67161,                 1.0527,              0.0012542,              0.0012542,              0.0012542
                    116,                 1.4932,                0.74884,                 1.0898,                 0.8592,                0.68582,                0.79199,                0.46906,                 1.3883,                0.67365,                 1.0546,              0.0012476,              0.0012476,              0.0012476
                    117,                  1.447,                0.73115,                 1.0853,                0.86506,                0.69626,                0.80123,                0.48815,                 1.3415,                0.65256,                 1.0377,               0.001241,               0.001241,               0.001241
                    118,                 1.4948,                0.75622,                 1.0967,                0.86555,                0.69719,                0.80041,                0.48317,                 1.3555,                0.66038,                 1.0423,              0.0012344,              0.0012344,              0.0012344
                    119,                 1.4944,                0.76003,                 1.0892,                0.86998,                0.69593,                0.80307,                0.48453,                 1.3569,                0.65739,                 1.0458,              0.0012278,              0.0012278,              0.0012278
                    120,                 1.4705,                  0.744,                 1.0914,                0.86831,                0.69803,                0.80392,                0.49045,                 1.3316,                0.64962,                  1.036,              0.0012212,              0.0012212,              0.0012212
                    121,                 1.4749,                0.75235,                 1.0933,                0.87689,                0.70173,                0.80898,                0.49559,                 1.3267,                 0.6471,                 1.0311,              0.0012146,              0.0012146,              0.0012146
                    122,                 1.4533,                0.73539,                 1.0788,                0.87104,                0.69761,                0.80484,                0.48991,                 1.3363,                0.65488,                 1.0351,               0.001208,               0.001208,               0.001208
                    123,                 1.4715,                0.74301,                 1.0877,                0.86876,                0.70438,                0.80636,                0.49266,                 1.3215,                0.64948,                 1.0328,              0.0012014,              0.0012014,              0.0012014
                    124,                 1.4468,                  0.728,                 1.0799,                0.86776,                0.69426,                0.79967,                0.48528,                 1.3375,                0.66286,                 1.0388,              0.0011948,              0.0011948,              0.0011948
                    125,                 1.4436,                 0.7304,                  1.084,                0.87306,                0.70043,                0.80792,                0.49961,                 1.3004,                 0.6503,                 1.0244,              0.0011882,              0.0011882,              0.0011882
